id,name,price,original_price,rating_average,review_count,author,category_path,quantity_sold,inventory_status,specifications
173174175,Suy Tưởng( Tặng kèm sổ tay),167400,180000,4.8,49,Marcus Aurelius,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,491,available,Công ty phát hành: NXB Tri Thức | Loại bìa: Bìa mềm | Số trang: 392 | Nhà xuất bản: Nhà Xuất Bản Tri Thức
170706974,Lãnh Đạo Giỏi Hỏi Câu Hỏi Hay (Tái Bản),129000,189000,5,19,John C.Maxwell,"Sách tiếng Việt > Sách kinh tế > Sách quản trị, lãnh đạo",565,available,Công ty phát hành: Alphabooks | Ngày xuất bản: 2022-03-01 00:00:00 | Kích thước: 13x20.5cm | Dịch Giả: Alphabooks | Loại bìa: Bìa mềm | Số trang: 444 | Nhà xuất bản: Nhà Xuất Bản Lao Động
169377739,Búp Sen Xanh (Tái Bản 2020),57600,72000,5,26,Sơn Tùng,Sách tiếng Việt > Sách Tâm lý - Giới tính > Sách Tâm Lý Tuổi Teen,264,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
168293266,Chiến Tranh Tiền Tệ - Phần 2 - Sự Thống Trị Của Quyền Lực Tài Chính ( Tái Bản 2022),144000,170000,0,0,Song Hong Bing,Sách tiếng Việt > Sách kinh tế > Sách tài chính > Sách tài chính - khác,1,available,Công ty phát hành: Bách Việt | Ngày xuất bản: 2022-03-03 00:00:00 | Kích thước: 16x24 cm | Dịch Giả: Đặng Hồng Quân | Loại bìa: Bìa mềm | Số trang: 632 | Nhà xuất bản: Nhà Xuất Bản Lao Động
158641027,Kẻ Nhắc Tuồng (Tái Bản),111000,155000,5,174,Donato Carrisi,Sách tiếng Việt > Sách văn học > Truyện trinh thám,845,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhà xuất bản Phụ Nữ | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 15.5 x 23.2 cm | Dịch Giả: Hoàng Anh | Loại bìa: Bìa mềm | Số trang: 516 | Nhà xuất bản: Nhà Xuất Bản Phụ Nữ Việt Nam
110448022,Ba Phút Sơ Cứu,114800,140000,4.8,19,BS Ngô Đức Hùng,Sách tiếng Việt > Sách Thường Thức - Gia Đình > Chăm sóc sức khỏe > An toàn & Sơ cứu,125,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2021-07-01 00:00:00 | Kích thước: 14 x 20.5 cm | Loại bìa: Bìa mềm | Số trang: 204 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thế Giới
107026335,Trắng,63200,79000,4.7,14,Han Kang,Sách tiếng Việt > Sách văn học > Tiểu sử - Hồi ký,274,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2021-06-01 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Hà Linh | Loại bìa: Bìa mềm | Số trang: 100 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hà Nội
104314401,Sách Bí Mật Của May Mắn (Khổ Lớn) (Tái Bản),49200,68000,4.8,539,Alex Rovira,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Nghệ thuật sống,5457,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2021-06-01 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Nguyễn Văn Phước-Khánh Thủy | Loại bìa: Bìa mềm | Số trang: 152 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
100931414,Cách Khen Cách Mắng Cách Phạt Con (Tái Bản),46800,69000,5,130,Masami Sasaki,Sách tiếng Việt > Nuôi dạy con > Cẩm nang làm cha mẹ,2280,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2021-05-15 00:00:00 | Kích thước: 13 x 19 cm | Dịch Giả: Song Liên, Linh Như | Loại bìa: Bìa mềm | Số trang: 180 | Nhà xuất bản: Nhà Xuất Bản Lao Động"
91625816,Trên Đỉnh Phố Wall (Tái bản 2021),150000,219000,5,117,John Rothchild,Sách tiếng Việt > Sách kinh tế > Bài học kinh doanh,1007,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Alphabooks | Ngày xuất bản: 2021-04-15 14:54:10 | Kích thước: 20.5 x 13 cm | Dịch Giả: Trần Thanh Hương | Loại bìa: Bìa mềm | Số trang: 572 | Nhà xuất bản: Nhà Xuất Bản Lao Động
85763211,Hãy Khiến Tương Lai Biết Ơn Vì Hiện Tại Bạn Đã Cố Gắng Hết Mình (Tặng Kèm: 01 Bookmark),79200,99000,5,179,Bạch Tô,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,896,available,Công ty phát hành: Peachbooks | Ngày xuất bản: 2021-03-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Cao Bích Thủy | Loại bìa: Bìa mềm | Số trang: 320 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Văn Học
69978860,Sói đội lốt Cừu - Kẻ hiếu chiến ngầm và các thủ thuật thao túng tâm lí,75000,110000,4.8,870,Bác sĩ George K. Simon,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,4656,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Ecoblader | Ngày xuất bản: 2020-10-09 13:51:02 | Kích thước: 20.5 x 14.5 x 1 cm | Dịch Giả: Nguyễn Hưởng - Hạo Nhiên | Loại bìa: Bìa mềm | Số trang: 172 | Nhà xuất bản: Nhà Xuất Bản Kinh Tế TPHCM
56454897,Hiệu Sách Nhỏ Ở Paris,119200,149000,4.8,52,Nina George,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,258,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2020-06-01 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Chi Ân | Loại bìa: Bìa mềm | Số trang: 452 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hà Nội
55605170,Cơ Thể Tự Chữa Lành: Thực Phẩm Thay Đổi Cuộc Sống,142400,185000,5,167,Anthony William,Sách tiếng Việt > Sách Y Học > Sách Y Học Khác,1051,available,Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2020-05-01 00:00:00 | Kích thước: 18 x 23 cm | Loại bìa: Bìa mềm | Số trang: 464 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên
36363381,Sao Chúng Ta Lại Ngủ,191700,249000,5,465,Matthew Walker PhD,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,3165,available,"Công ty phát hành: Hải Đăng Book | Ngày xuất bản: 2019-10-01 00:00:00 | Kích thước: 15.5 x 23.5 cm | Dịch Giả: Viết Hồ, Lê Na | Loại bìa: Bìa mềm | Số trang: 488 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Lao Động"
8835155,Thiên Thần Nhỏ Của Tôi (Tái Bản),55300,80000,4.8,334,Nguyễn Nhật Ánh,Sách tiếng Việt > Sách văn học > Truyện dài,4109,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2023-06-01 00:00:00 | Kích thước: <p>13 x 20 cm</p> | Loại bìa: Bìa mềm | Số trang: 132 | Nhà xuất bản: NXB Trẻ
3608625,Payback Time - Ngày Đòi Nợ,299000,299000,4.8,4443,Phil Town,Sách tiếng Việt > Sách kinh tế > Sách tài chính > Sách tài chính - khác,32560,available,"Công ty phát hành: CÔNG TY TNHH HAPPY LIVE | Ngày xuất bản: 2022-06-27 11:46:35 | Kích thước: 16 x 24 cm | Dịch Giả: Nguyễn Hoàng Nam, Thái Phạm | Loại bìa: Bìa cứng | Số trang: 280 | Nhà xuất bản: Nhà Xuất Bản Thế Giới"
3608621,Góc Nhìn Alan - Bộ Di Sản Alan Phan,516000,516000,4.8,252,Alan Phan,Sách tiếng Việt > Sách kinh tế > Sách doanh nhân,2254,available,Công ty phát hành: CÔNG TY TNHH HAPPY LIVE | Ngày xuất bản: 2022-07-11 12:15:22 | Kích thước: 14 x 20.5 cm | Loại bìa: Bìa mềm | Nhà xuất bản: Nhà Xuất Bản Thế Giới
277441653,Hết Nước Chấm,249000,339000,5,1,Phan Thủy Bếp Phó,Sách tiếng Việt > Sách Thường Thức - Gia Đình > Sách Nấu ăn,20,available,Công ty phát hành: Thái Hà | Kích thước: 20.5x20.5 cm | Số trang: 216 | Nhà xuất bản: Nhà Xuất Bản Công Thương
277436637,Sách - Dấu Ấn Hoàng Gia - Tập 17,28500,30000,0,0,Chieko Hosokawa,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",22,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2023-12-21 14:00:00 | Kích thước: 17.6 x 11.3 x 1 cm | Loại bìa: Bìa mềm | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
277408902,"Nóng Giận Là Bản Năng, Tĩnh Lặng Là Bản Lĩnh",65500,109000,0,0,Tống Mặc,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,19,available,Công ty phát hành: Skybooks | Ngày xuất bản: 2025-05-03 00:00:00 | Kích thước: 13x20 cm | Loại bìa: Bìa mềm | Số trang: 192 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
277400580,Nhóc Maruko Tập 17 [Tặng Kèm Set Postcard Polaroid],35100,40000,4,4,Momoko Sakura,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",66,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2025-02-17 00:00:00 | Kích thước: 13x18 cm | Loại bìa: Bìa mềm | Số trang: 152 | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
277327588,Sách - Dtpbooks - Combo sách Practice Tests 10 - 11 - 12,300900,354000,5,2,nhieu tac gia,English Books > Education - Teaching > ELTs,64,available,Công ty phát hành: CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM | Nhà xuất bản: Nhà Xuất Bản Đại Học Huế | Ngày xuất bản: 2025-01-06 14:32:58 | ISBN-13: 9786044896000 | Loại bìa: Bìa mềm
277008636,An Nam chí lược,244000,285000,5,3,Humphrey Cobb,Sách tiếng Việt > Sách Lịch sử > Lịch Sử Việt Nam,36,available,Công ty phát hành: Tao Đàn | Ngày xuất bản: 2025-01-15 00:00:00 | Kích thước: 24x15 | Dịch Giả: Mặc Sinh Lê Huy Hoàng | Loại bìa: Bìa mềm | Số trang: 412 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
276894468,"Đà Lạt, Thành Phố Trong Album - Bản Quyền",145000,190000,5,1,Nguyễn Vĩnh Nguyên,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Lĩnh vực khác,41,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2024-12-27 09:31:43 | Kích thước: 23 x 15.5 x 1.7 cm | Loại bìa: Bìa mềm | Số trang: 352 | Nhà xuất bản: NXB Trẻ
276649996,Sức Mạnh Của Niềm Tin,168700,225000,5,2,Stephen M. R. Covey,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,27,available,Bookcare: Có | Công ty phát hành: Viện Quản lý PACE | Kích thước: 15cm x 23cm | Dịch Giả: Võ Kiều Linh | Loại bìa: Bìa mềm | Số trang: 476 | Nhà xuất bản: Nhà Xuất Bản Tổng Hợp
276396471,Phương Pháp Học Feynman,101000,139000,5,2,Tả Thư Ca,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,82,available,Công ty phát hành: Being Books | Kích thước: 14.5x20cm | Loại bìa: Bìa mềm | Số trang: 284 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
276375085,Bảy Kẻ Khùng Điên,200000,250000,4.8,5,Roberto Arlt,Sách tiếng Việt > Sách văn học > Tác phẩm kinh điển > Tác Phẩm Kinh Điển Nước Ngoài,70,available,Công ty phát hành: Tao Đàn | Kích thước: 20.5x14cm | Dịch Giả: Trần Tiễn Cao Đăng | Loại bìa: Bìa mềm | Số trang: 430 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
